"","año","region","electores","por_participacion","votos_emitidos","votos_validos","org_politica","tipo_org_politica","votos","por_votos"
"656",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"MOVIMIENTO INDEPENDIENTE DE CAMPESINOS Y PROFESIONALES","MOVIMIENTO REGIONAL",15676,0.09164
"657",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",2993,0.0175
"658",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"ACCION POPULAR","PARTIDO POLÍTICO",2954,0.01727
"659",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",2184,0.01277
"660",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",1804,0.01055
"661",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"VOTOS EN BLANCO",NA,27770,NA
"662",2010,"HUANCAVELICA",249077,0.85411,212740,171065,"VOTOS NULOS",NA,13905,NA
"663",2010,"HUANUCO",437387,0.82679,361626,276768,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",81072,0.29292
"664",2010,"HUANUCO",437387,0.82679,361626,276768,"MOVIMIENTO POLITICO HECHOS Y NO PALABRAS","MOVIMIENTO REGIONAL",70975,0.25644
"665",2010,"HUANUCO",437387,0.82679,361626,276768,"MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO","MOVIMIENTO REGIONAL",33325,0.12041
"666",2010,"HUANUCO",437387,0.82679,361626,276768,"AUTENTICO REGIONAL","MOVIMIENTO REGIONAL",30681,0.11085
"667",2010,"HUANUCO",437387,0.82679,361626,276768,"ACCION POPULAR","PARTIDO POLÍTICO",21397,0.07731
"668",2010,"HUANUCO",437387,0.82679,361626,276768,"FRENTE AMPLIO REGIONAL","MOVIMIENTO REGIONAL",16722,0.06042
"669",2010,"HUANUCO",437387,0.82679,361626,276768,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",15773,0.05699
"670",2010,"HUANUCO",437387,0.82679,361626,276768,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",6823,0.02465
"671",2010,"HUANUCO",437387,0.82679,361626,276768,"VOTOS EN BLANCO",NA,52582,NA
"672",2010,"HUANUCO",437387,0.82679,361626,276768,"VOTOS NULOS",NA,32276,NA
"673",2010,"ICA",510139,0.89386,455991,370481,"FRENTE REGIONAL PROGRESISTA IQUEÑO","MOVIMIENTO REGIONAL",78312,0.21138
"674",2010,"ICA",510139,0.89386,455991,370481,"FUERZA 2011","PARTIDO POLÍTICO",77366,0.20883
"675",2010,"ICA",510139,0.89386,455991,370481,"PARTIDO REGIONAL DE INTEGRACION","MOVIMIENTO REGIONAL",63016,0.17009
"676",2010,"ICA",510139,0.89386,455991,370481,"CAMBIO RADICAL","PARTIDO POLÍTICO",48299,0.13037
"677",2010,"ICA",510139,0.89386,455991,370481,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",26869,0.07252
"678",2010,"ICA",510139,0.89386,455991,370481,"ALIANZA REGIONAL INDEPENDIENTE","MOVIMIENTO REGIONAL",15111,0.04079
"679",2010,"ICA",510139,0.89386,455991,370481,"UNION POR EL PERU","PARTIDO POLÍTICO",12989,0.03506
"680",2010,"ICA",510139,0.89386,455991,370481,"FRENTE SOCIAL REGIONAL DE ICA","MOVIMIENTO REGIONAL",10437,0.02817
"681",2010,"ICA",510139,0.89386,455991,370481,"ALIANZA UNIDAD REGIONAL","ALIANZA ELECTORAL",10271,0.02772
"682",2010,"ICA",510139,0.89386,455991,370481,"ACCION POPULAR","PARTIDO POLÍTICO",7721,0.02084
"683",2010,"ICA",510139,0.89386,455991,370481,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",6148,0.01659
"684",2010,"ICA",510139,0.89386,455991,370481,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",4314,0.01164
"685",2010,"ICA",510139,0.89386,455991,370481,"UNION REGIONAL TRANSPARENTE","MOVIMIENTO REGIONAL",3863,0.01043
"686",2010,"ICA",510139,0.89386,455991,370481,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",3147,0.00849
"687",2010,"ICA",510139,0.89386,455991,370481,"MOVIMIENTO ETNOCACERISTA REGIONAL IQUEÑO","MOVIMIENTO REGIONAL",2618,0.00707
"688",2010,"ICA",510139,0.89386,455991,370481,"VOTOS EN BLANCO",NA,45307,NA
"689",2010,"ICA",510139,0.89386,455991,370481,"VOTOS NULOS",NA,40203,NA
"690",2010,"JUNIN",774714,0.83085,643675,517490,"MOVIMIENTO POLITICO REGIONAL PERU LIBRE","MOVIMIENTO REGIONAL",172979,0.33427
"691",2010,"JUNIN",774714,0.83085,643675,517490,"FUERZA 2011","PARTIDO POLÍTICO",73357,0.14176
"692",2010,"JUNIN",774714,0.83085,643675,517490,"MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA","MOVIMIENTO REGIONAL",54399,0.10512
"693",2010,"JUNIN",774714,0.83085,643675,517490,"CONVERGENCIA REGIONAL DESCENTRALISTA","MOVIMIENTO REGIONAL",46151,0.08918
"694",2010,"JUNIN",774714,0.83085,643675,517490,"ALIANZA REGIONAL JUNIN SOSTENIBLE","ALIANZA ELECTORAL",33260,0.06427
"695",2010,"JUNIN",774714,0.83085,643675,517490,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",31337,0.06056
"696",2010,"JUNIN",774714,0.83085,643675,517490,"BLOQUE POPULAR JUNIN","MOVIMIENTO REGIONAL",23593,0.04559
"697",2010,"JUNIN",774714,0.83085,643675,517490,"ACCION POPULAR","PARTIDO POLÍTICO",23431,0.04528
"698",2010,"JUNIN",774714,0.83085,643675,517490,"MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ","MOVIMIENTO REGIONAL",15538,0.03003
"699",2010,"JUNIN",774714,0.83085,643675,517490,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",14620,0.02825
"700",2010,"JUNIN",774714,0.83085,643675,517490,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA","MOVIMIENTO REGIONAL",11839,0.02288
"701",2010,"JUNIN",774714,0.83085,643675,517490,"PERU POSIBLE","PARTIDO POLÍTICO",8489,0.0164
"702",2010,"JUNIN",774714,0.83085,643675,517490,"FRENTE PATRIOTA PERUANO","MOVIMIENTO REGIONAL",6095,0.01178
"703",2010,"JUNIN",774714,0.83085,643675,517490,"CAMBIO 90","PARTIDO POLÍTICO",2402,0.00464
"704",2010,"JUNIN",774714,0.83085,643675,517490,"VOTOS EN BLANCO",NA,68680,NA
"705",2010,"JUNIN",774714,0.83085,643675,517490,"VOTOS NULOS",NA,57505,NA
"706",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",286607,0.38067
"707",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",270505,0.35929
"708",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"SUMATE - PERU POSIBLE","ALIANZA ELECTORAL",96413,0.12806
"709",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"FUERZA 2011","PARTIDO POLÍTICO",28081,0.0373
"710",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",24425,0.03244
"711",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",23882,0.03172
"712",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"PARTIDO DESCENTRALISTA FUERZA SOCIAL","PARTIDO POLÍTICO",13203,0.01754
"713",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"ACCION POPULAR","PARTIDO POLÍTICO",9779,0.01299
"714",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"VOTOS EN BLANCO",NA,110182,NA
"715",2010,"LA LIBERTAD",1098318,0.8551,939177,752895,"VOTOS NULOS",NA,76100,NA
"716",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",151147,0.2868
"717",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",100775,0.19122
"718",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",72846,0.13823
"719",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"CONTIGO LAMBAYEQUE","MOVIMIENTO REGIONAL",51883,0.09845
"720",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"FUERZA 2011","PARTIDO POLÍTICO",40843,0.0775
"721",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"AMISTAD SOLIDARIA INDEPENDIENTE","MOVIMIENTO REGIONAL",37732,0.0716
"722",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"ACCION POPULAR","PARTIDO POLÍTICO",16734,0.03175
"723",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"MOVIMIENTO TIERRA Y LIBERTAD LAMBAYEQUE","MOVIMIENTO REGIONAL",12590,0.02389
"724",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"PERU POSIBLE","PARTIDO POLÍTICO",11772,0.02234
"725",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"BLOQUE POPULAR LAMBAYEQUE","MOVIMIENTO REGIONAL",10218,0.01939
"726",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6177,0.01172
"727",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",5177,0.00982
"728",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",4083,0.00775
"729",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"MOVIMIENTO REGIONAL POR TI LAMBAYEQUE","MOVIMIENTO REGIONAL",2853,0.00541
"730",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"MOVIMIENTO REGIONAL LAMBAYECANO PODER PARA TODOS","MOVIMIENTO REGIONAL",2179,0.00413
"731",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"VOTOS EN BLANCO",NA,68062,NA
"732",2010,"LAMBAYEQUE",771685,0.86741,669366,527009,"VOTOS NULOS",NA,74295,NA
"733",2010,"LIMA",609332,0.88117,536925,408711,"CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA","MOVIMIENTO REGIONAL",97212,0.23785
"734",2010,"LIMA",609332,0.88117,536925,408711,"PATRIA JOVEN","MOVIMIENTO REGIONAL",51857,0.12688
"735",2010,"LIMA",609332,0.88117,536925,408711,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",50168,0.12275
"736",2010,"LIMA",609332,0.88117,536925,408711,"FUERZA REGIONAL","MOVIMIENTO REGIONAL",40707,0.0996
"737",2010,"LIMA",609332,0.88117,536925,408711,"PADIN - MOVIMIENTO INDEPENDIENTE REGIONAL","MOVIMIENTO REGIONAL",39469,0.09657
"738",2010,"LIMA",609332,0.88117,536925,408711,"FUERZA 2011","PARTIDO POLÍTICO",37059,0.09067
"739",2010,"LIMA",609332,0.88117,536925,408711,"COLECTIVO CIUDADANO CONFIANZA PERU","MOVIMIENTO REGIONAL",21154,0.05176
"740",2010,"LIMA",609332,0.88117,536925,408711,"PERU POSIBLE","PARTIDO POLÍTICO",14957,0.0366
"741",2010,"LIMA",609332,0.88117,536925,408711,"ACCION POPULAR","PARTIDO POLÍTICO",12047,0.02948
"742",2010,"LIMA",609332,0.88117,536925,408711,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",11250,0.02753
"743",2010,"LIMA",609332,0.88117,536925,408711,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",9335,0.02284
"744",2010,"LIMA",609332,0.88117,536925,408711,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",8061,0.01972
"745",2010,"LIMA",609332,0.88117,536925,408711,"UNION POR EL PERU","PARTIDO POLÍTICO",5666,0.01386
"746",2010,"LIMA",609332,0.88117,536925,408711,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",3441,0.00842
"747",2010,"LIMA",609332,0.88117,536925,408711,"MOVIMIENTO INDEPENDIENTE CAMBIO REGIONAL","MOVIMIENTO REGIONAL",3331,0.00815
"748",2010,"LIMA",609332,0.88117,536925,408711,"INTEGRACION REGIONAL","MOVIMIENTO REGIONAL",2997,0.00733
"749",2010,"LIMA",609332,0.88117,536925,408711,"VOTOS EN BLANCO",NA,69333,NA
"750",2010,"LIMA",609332,0.88117,536925,408711,"VOTOS NULOS",NA,58881,NA
"751",2010,"LORETO",531109,0.80729,428759,348954,"FUERZA LORETANA","MOVIMIENTO REGIONAL",110155,0.31567
"752",2010,"LORETO",531109,0.80729,428759,348954,"MOVIMIENTO ESPERANZA REGION AMAZONICA","MOVIMIENTO REGIONAL",84135,0.24111
"753",2010,"LORETO",531109,0.80729,428759,348954,"MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO","MOVIMIENTO REGIONAL",45962,0.13171
"754",2010,"LORETO",531109,0.80729,428759,348954,"MOVIMIENTO INDEPENDIENTE INTEGRACION LORETANA","MOVIMIENTO REGIONAL",42879,0.12288
"755",2010,"LORETO",531109,0.80729,428759,348954,"MOVIMIENTO POLITICO REGIONAL UNIPOL","MOVIMIENTO REGIONAL",19113,0.05477
"756",2010,"LORETO",531109,0.80729,428759,348954,"LORETO RESTAURADO","MOVIMIENTO REGIONAL",16980,0.04866
"757",2010,"LORETO",531109,0.80729,428759,348954,"ACCION POPULAR","PARTIDO POLÍTICO",15312,0.04388
"758",2010,"LORETO",531109,0.80729,428759,348954,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",8148,0.02335
"759",2010,"LORETO",531109,0.80729,428759,348954,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",4592,0.01316
"760",2010,"LORETO",531109,0.80729,428759,348954,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",1678,0.00481
"761",2010,"LORETO",531109,0.80729,428759,348954,"VOTOS EN BLANCO",NA,37222,NA
"762",2010,"LORETO",531109,0.80729,428759,348954,"VOTOS NULOS",NA,42583,NA
"763",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"BLOQUE POPULAR MADRE DE DIOS","MOVIMIENTO REGIONAL",11170,0.23357
"764",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS","MOVIMIENTO REGIONAL",9667,0.20215
"765",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS","MOVIMIENTO REGIONAL",7602,0.15896
"766",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"PERU POSIBLE","PARTIDO POLÍTICO",7481,0.15643
"767",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"GRAN ALIANZA NACIONALISTA DE MADRE DE DIOS","ALIANZA ELECTORAL",5973,0.1249
"768",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",1627,0.03402
"769",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"MOVIMIENTO PRODUCTIVO REGIONAL","MOVIMIENTO REGIONAL",1348,0.02819
"770",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"VOLUNTAD INDEPENDIENTE DE DESARROLLO AMAZONICO","MOVIMIENTO REGIONAL",1057,0.0221
"771",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"PARTICIPACION POPULAR","PARTIDO POLÍTICO",825,0.01725
"772",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"MOVIMIENTO REGIONAL PUEBLO UNIDO DE MADRE DE DIOS","MOVIMIENTO REGIONAL",786,0.01644
"773",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"MOVIMIENTO ETNOCACERISTA REGIONAL DE MADRE DE DIOS","MOVIMIENTO REGIONAL",286,0.00598
"774",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"VOTOS EN BLANCO",NA,5789,NA
"775",2010,"MADRE DE DIOS",69555,0.83167,57847,47822,"VOTOS NULOS",NA,4236,NA
"776",2010,"MOQUEGUA",120526,0.89333,107670,91800,"INTEGRACION REGIONAL POR TI","MOVIMIENTO REGIONAL",35388,0.38549
"777",2010,"MOQUEGUA",120526,0.89333,107670,91800,"FRENTE DE INTEGRACION REGIONAL MOQUEGUA EMPRENDEDORA FIRME","MOVIMIENTO REGIONAL",25719,0.28016
"778",2010,"MOQUEGUA",120526,0.89333,107670,91800,"SOMOS INDEPENDIENTES","MOVIMIENTO REGIONAL",18704,0.20375
"779",2010,"MOQUEGUA",120526,0.89333,107670,91800,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",5647,0.06151
"780",2010,"MOQUEGUA",120526,0.89333,107670,91800,"MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL","MOVIMIENTO REGIONAL",3149,0.0343
"781",2010,"MOQUEGUA",120526,0.89333,107670,91800,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",1129,0.0123
"782",2010,"MOQUEGUA",120526,0.89333,107670,91800,"ACCION POPULAR","PARTIDO POLÍTICO",1046,0.01139
"783",2010,"MOQUEGUA",120526,0.89333,107670,91800,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",1018,0.01109
"784",2010,"MOQUEGUA",120526,0.89333,107670,91800,"VOTOS EN BLANCO",NA,11614,NA
"785",2010,"MOQUEGUA",120526,0.89333,107670,91800,"VOTOS NULOS",NA,4256,NA
"786",2010,"PASCO",164147,0.83017,136270,110032,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",32249,0.29309
"787",2010,"PASCO",164147,0.83017,136270,110032,"ALIANZA REGIONAL TODOS POR PASCO","ALIANZA ELECTORAL",31740,0.28846
"788",2010,"PASCO",164147,0.83017,136270,110032,"CONCERTACION EN LA REGION","MOVIMIENTO REGIONAL",16021,0.1456
"789",2010,"PASCO",164147,0.83017,136270,110032,"FUERZA 2011","PARTIDO POLÍTICO",13476,0.12247
"790",2010,"PASCO",164147,0.83017,136270,110032,"ALIANZA PERU POSIBLE","ALIANZA ELECTORAL",8476,0.07703
"791",2010,"PASCO",164147,0.83017,136270,110032,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",3705,0.03367
"792",2010,"PASCO",164147,0.83017,136270,110032,"BLOQUE POPULAR PASCO","MOVIMIENTO REGIONAL",3093,0.02811
"793",2010,"PASCO",164147,0.83017,136270,110032,"MOVIMIENTO PASCO DESARROLLO","MOVIMIENTO REGIONAL",1272,0.01156
"794",2010,"PASCO",164147,0.83017,136270,110032,"VOTOS EN BLANCO",NA,15170,NA
"795",2010,"PASCO",164147,0.83017,136270,110032,"VOTOS NULOS",NA,11068,NA
"796",2010,"PIURA",1086489,0.87392,949505,687873,"UNIDOS CONSTRUYENDO","ALIANZA ELECTORAL",319790,0.4649
"797",2010,"PIURA",1086489,0.87392,949505,687873,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",104870,0.15246
"798",2010,"PIURA",1086489,0.87392,949505,687873,"MOVIMIENTO REGIONAL OBRAS + OBRAS","MOVIMIENTO REGIONAL",67115,0.09757
"799",2010,"PIURA",1086489,0.87392,949505,687873,"UNIDAD REGIONAL","ALIANZA ELECTORAL",47876,0.0696
"800",2010,"PIURA",1086489,0.87392,949505,687873,"MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL","MOVIMIENTO REGIONAL",47231,0.06866
"801",2010,"PIURA",1086489,0.87392,949505,687873,"FUERZA 2011","PARTIDO POLÍTICO",23520,0.03419
"802",2010,"PIURA",1086489,0.87392,949505,687873,"ACCION POPULAR","PARTIDO POLÍTICO",20650,0.03002
"803",2010,"PIURA",1086489,0.87392,949505,687873,"MOVIMIENTO DE DESARROLLO LOCAL","MOVIMIENTO REGIONAL",18804,0.02734
"804",2010,"PIURA",1086489,0.87392,949505,687873,"PERU POSIBLE","PARTIDO POLÍTICO",16925,0.0246
"805",2010,"PIURA",1086489,0.87392,949505,687873,"MOVIMIENTO SOCIALISTA DEL PERU","MOVIMIENTO REGIONAL",7203,0.01047
"806",2010,"PIURA",1086489,0.87392,949505,687873,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",5725,0.00832
"807",2010,"PIURA",1086489,0.87392,949505,687873,"SENTIMIENTO PIURANO","MOVIMIENTO REGIONAL",4828,0.00702
"808",2010,"PIURA",1086489,0.87392,949505,687873,"PIURA EMPRENDEDOR","MOVIMIENTO REGIONAL",3336,0.00485
"809",2010,"PIURA",1086489,0.87392,949505,687873,"VOTOS EN BLANCO",NA,169300,NA
"810",2010,"PIURA",1086489,0.87392,949505,687873,"VOTOS NULOS",NA,92332,NA
"811",2010,"PUNO",772075,0.89208,688749,492428,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO","MOVIMIENTO REGIONAL",114912,0.23336
"812",2010,"PUNO",772075,0.89208,688749,492428,"PROYECTO POLITICO AQUI","MOVIMIENTO REGIONAL",74850,0.152
"813",2010,"PUNO",772075,0.89208,688749,492428,"GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL","ALIANZA ELECTORAL",65388,0.13279
"814",2010,"PUNO",772075,0.89208,688749,492428,"MORAL Y DESARROLLO","MOVIMIENTO REGIONAL",29532,0.05997
"815",2010,"PUNO",772075,0.89208,688749,492428,"FRENTE AMPLIO DE PUNO","MOVIMIENTO REGIONAL",25662,0.05211
"816",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO ANDINO SOCIALISTA","MOVIMIENTO REGIONAL",25082,0.05094
"817",2010,"PUNO",772075,0.89208,688749,492428,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",21361,0.04338
"818",2010,"PUNO",772075,0.89208,688749,492428,"FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO","MOVIMIENTO REGIONAL",21087,0.04282
"819",2010,"PUNO",772075,0.89208,688749,492428,"SI TRABAJA","MOVIMIENTO REGIONAL",15265,0.031
"820",2010,"PUNO",772075,0.89208,688749,492428,"UNION POR EL PERU","PARTIDO POLÍTICO",12979,0.02636
"821",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO AGRARIO PUNEÑO","MOVIMIENTO REGIONAL",12687,0.02576
"822",2010,"PUNO",772075,0.89208,688749,492428,"ACCION POPULAR","PARTIDO POLÍTICO",11932,0.02423
"823",2010,"PUNO",772075,0.89208,688749,492428,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",11423,0.0232
"824",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO INDEPENDIENTE UNION Y CAMBIO","MOVIMIENTO REGIONAL",10962,0.02226
"825",2010,"PUNO",772075,0.89208,688749,492428,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",9638,0.01957
"826",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO POLITICO CONSTRUYENDO POR LA REGION SUR","MOVIMIENTO REGIONAL",8354,0.01696
"827",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO NUEVA IZQUIERDA","PARTIDO POLÍTICO",7377,0.01498
"828",2010,"PUNO",772075,0.89208,688749,492428,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",4595,0.00933
"829",2010,"PUNO",772075,0.89208,688749,492428,"FUERZA NACIONAL","PARTIDO POLÍTICO",3701,0.00752
"830",2010,"PUNO",772075,0.89208,688749,492428,"MOVIMIENTO REGIONAL DE INTEGRACION ANDINA","MOVIMIENTO REGIONAL",3494,0.0071
"831",2010,"PUNO",772075,0.89208,688749,492428,"DESPERTAR NACIONAL","PARTIDO POLÍTICO",2147,0.00436
"832",2010,"PUNO",772075,0.89208,688749,492428,"VOTOS EN BLANCO",NA,109697,NA
"833",2010,"PUNO",772075,0.89208,688749,492428,"VOTOS NULOS",NA,86624,NA
"834",2010,"SAN MARTIN",456355,0.84593,386045,275515,"NUEVA AMAZONIA","MOVIMIENTO REGIONAL",120393,0.43697
"835",2010,"SAN MARTIN",456355,0.84593,386045,275515,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",82902,0.3009
"836",2010,"SAN MARTIN",456355,0.84593,386045,275515,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",38148,0.13846
"837",2010,"SAN MARTIN",456355,0.84593,386045,275515,"ACCION REGIONAL","MOVIMIENTO REGIONAL",19152,0.06951
"838",2010,"SAN MARTIN",456355,0.84593,386045,275515,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",9221,0.03347
"839",2010,"SAN MARTIN",456355,0.84593,386045,275515,"PARTIDO POPULAR CRISTIANO - PPC - UNIDAD NACIONAL","PARTIDO POLÍTICO",5699,0.02068
"840",2010,"SAN MARTIN",456355,0.84593,386045,275515,"VOTOS EN BLANCO",NA,69870,NA
"841",2010,"SAN MARTIN",456355,0.84593,386045,275515,"VOTOS NULOS",NA,40660,NA
"842",2010,"TACNA",213298,0.89725,191382,159364,"ACCION POPULAR","PARTIDO POLÍTICO",50636,0.31774
"843",2010,"TACNA",213298,0.89725,191382,159364,"BANDERAS TACNEÑISTAS","MOVIMIENTO REGIONAL",32664,0.20496
"844",2010,"TACNA",213298,0.89725,191382,159364,"FRENTE REGIONAL UNIDOS POR TACNA","MOVIMIENTO REGIONAL",14123,0.08862
"845",2010,"TACNA",213298,0.89725,191382,159364,"RECUPEREMOS TACNA","MOVIMIENTO REGIONAL",12528,0.07861
"846",2010,"TACNA",213298,0.89725,191382,159364,"POR EL AVANCE DEL SUR","MOVIMIENTO REGIONAL",12021,0.07543
"847",2010,"TACNA",213298,0.89725,191382,159364,"FONAVISTAS DEL PERU","PARTIDO POLÍTICO",8443,0.05298
"848",2010,"TACNA",213298,0.89725,191382,159364,"FUERZA NACIONAL","PARTIDO POLÍTICO",6446,0.04045
"849",2010,"TACNA",213298,0.89725,191382,159364,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",5668,0.03557
"850",2010,"TACNA",213298,0.89725,191382,159364,"TAKANA NACIONALISTA","MOVIMIENTO REGIONAL",3899,0.02447
"851",2010,"TACNA",213298,0.89725,191382,159364,"CONTIGO TACNA","MOVIMIENTO REGIONAL",2892,0.01815
"852",2010,"TACNA",213298,0.89725,191382,159364,"MANOS A LA OBRA POR TACNA","MOVIMIENTO REGIONAL",2663,0.01671
"853",2010,"TACNA",213298,0.89725,191382,159364,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",2420,0.01519
"854",2010,"TACNA",213298,0.89725,191382,159364,"MOVIMIENTO POLITICO REGIONAL EL AGUA","MOVIMIENTO REGIONAL",1884,0.01182
"855",2010,"TACNA",213298,0.89725,191382,159364,"MOVIMIENTO REGIONAL PROYECTO TACNA","MOVIMIENTO REGIONAL",1265,0.00794
"856",2010,"TACNA",213298,0.89725,191382,159364,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",1173,0.00736
"857",2010,"TACNA",213298,0.89725,191382,159364,"DESPERTAR NACIONAL","PARTIDO POLÍTICO",639,0.00401
"858",2010,"TACNA",213298,0.89725,191382,159364,"VOTOS EN BLANCO",NA,20404,NA
